"DATE,""PRCP"",""TMAX"",""TMIN"",""RAIN"""
"1953-09-30,1.65,57,47,""TRUE"""
"1953-10-01,0.35,57,46,""TRUE"""
"1953-10-02,0,61,46,""FALSE"""
"1953-10-03,0,68,46,""FALSE"""
"1953-10-04,0,67,46,""FALSE"""
"1953-10-05,0,76,49,""FALSE"""
"1953-10-06,0,67,52,""FALSE"""
"1953-10-07,0,73,46,""FALSE"""
"1953-10-08,0.4,65,56,""TRUE"""
"1953-10-09,1.27,63,56,""TRUE"""
"1953-10-10,0.33,63,47,""TRUE"""
"1953-10-11,0,60,43,""FALSE"""
"1953-10-12,0,62,40,""FALSE"""
"1953-10-13,0,64,48,""FALSE"""
"1953-10-14,0,51,45,""FALSE"""
"1953-10-15,0,64,49,""FALSE"""
"1953-10-16,0.09,63,48,""TRUE"""
"1953-10-17,0.45,57,50,""TRUE"""
"1953-10-18,0.47,57,47,""TRUE"""
"1953-10-19,0.05,60,44,""TRUE"""
"1953-10-20,0.1,57,44,""TRUE"""
"1953-10-21,0,53,40,""FALSE"""
"1953-10-22,0,59,35,""FALSE"""
"1953-10-23,0,59,32,""FALSE"""
"1953-10-24,0,53,39,""FALSE"""
"1953-10-25,0,56,42,""FALSE"""
"1953-10-26,0,59,40,""FALSE"""
"1953-10-27,0,62,41,""FALSE"""
"1953-10-28,0,60,43,""FALSE"""
"1953-10-29,0.12,57,50,""TRUE"""
"1953-10-30,0.21,57,49,""TRUE"""
"1953-10-31,0.59,55,52,""TRUE"""
"1953-11-01,0.77,54,36,""TRUE"""
"1953-11-02,0,51,33,""FALSE"""
"1953-11-03,0,54,29,""FALSE"""
"1953-11-04,0,54,33,""FALSE"""
"1953-11-05,0.44,52,41,""TRUE"""
"1953-11-06,0.28,51,44,""TRUE"""
"1953-11-07,0.09,53,39,""TRUE"""
"1953-11-08,0,60,37,""FALSE"""
"1953-11-09,0,56,42,""FALSE"""
"1953-11-10,0.17,61,40,""TRUE"""
"1953-11-11,0.19,60,49,""TRUE"""
"1953-11-12,0.04,60,45,""TRUE"""
"1953-11-13,0.25,58,49,""TRUE"""
"1953-11-14,0.13,58,51,""TRUE"""
"1953-11-15,0.27,52,44,""TRUE"""
"1953-11-16,0.76,45,39,""TRUE"""
"1953-11-17,0.26,44,37,""TRUE"""
"1953-11-18,0.11,47,38,""TRUE"""
"1953-11-19,0.33,45,38,""TRUE"""
"1953-11-20,0.02,49,37,""TRUE"""
"1953-11-21,0.99,52,38,""TRUE"""
"1953-11-22,0.14,54,44,""TRUE"""
"1953-11-23,0.12,55,43,""TRUE"""
"1953-11-24,0.04,52,47,""TRUE"""
"1953-11-25,0.59,56,39,""TRUE"""
"1953-11-26,0.22,45,36,""TRUE"""
"1953-11-27,0.14,51,39,""TRUE"""
"1953-11-28,0.15,51,40,""TRUE"""
"1953-11-29,0.59,54,45,""TRUE"""
"1953-11-30,0.13,52,42,""TRUE"""
"1953-12-01,0.07,48,42,""TRUE"""
"1953-12-02,0.06,49,42,""TRUE"""
"1953-12-03,0.44,47,41,""TRUE"""
"1953-12-04,0,45,40,""FALSE"""
"1953-12-05,1,48,35,""TRUE"""
"1953-12-06,0.23,40,35,""TRUE"""
"1953-12-07,0,40,32,""FALSE"""
"1953-12-08,0.45,51,35,""TRUE"""
"1953-12-09,0.72,51,38,""TRUE"""
"1953-12-10,0,44,36,""FALSE"""
"1953-12-11,0.6,50,38,""TRUE"""
"1953-12-12,0,50,35,""FALSE"""
"1953-12-13,0.01,44,32,""TRUE"""
"1953-12-14,0.17,48,40,""TRUE"""
"1953-12-15,0,47,38,""FALSE"""
"1953-12-16,0,51,33,""FALSE"""
"1953-12-17,0.28,48,32,""TRUE"""
"1953-12-18,0.08,50,43,""TRUE"""
"1953-12-19,1.19,51,44,""TRUE"""
"1953-12-20,0.06,48,43,""TRUE"""
"1953-12-21,0,47,36,""FALSE"""
"1953-12-22,0,41,31,""FALSE"""
"1953-12-23,0.14,44,32,""TRUE"""
"1953-12-24,0,47,40,""FALSE"""
"1953-12-25,0.01,46,39,""TRUE"""
"1953-12-26,0.28,46,40,""TRUE"""
"1953-12-27,0.03,47,38,""TRUE"""
"1953-12-28,0.07,49,37,""TRUE"""
"1953-12-29,0,42,35,""FALSE"""
"1953-12-30,0,47,39,""FALSE"""
"1953-12-31,0.03,49,44,""TRUE"""
"1954-01-01,0.04,44,36,""TRUE"""
"1954-01-02,0.44,51,34,""TRUE"""
"1954-01-03,0.48,44,37,""TRUE"""
"1954-01-04,0.79,44,37,""TRUE"""
"1954-01-05,1.27,53,37,""TRUE"""
"1954-01-06,0.56,44,40,""TRUE"""
"1954-01-07,0.38,46,40,""TRUE"""
"1954-01-08,0,46,36,""FALSE"""
"1954-01-09,0.06,44,37,""TRUE"""
"1954-01-10,0,44,35,""FALSE"""
"1954-01-11,0,41,31,""FALSE"""
"1954-01-12,0,40,29,""FALSE"""
"1954-01-13,0.06,44,33,""TRUE"""
"1954-01-14,0.29,44,34,""TRUE"""
"1954-01-15,0.06,36,23,""TRUE"""
"1954-01-16,0.25,29,22,""TRUE"""
"1954-01-17,0.43,33,27,""TRUE"""
"1954-01-18,0.24,32,23,""TRUE"""
"1954-01-19,0,28,18,""FALSE"""
"1954-01-20,0.02,28,16,""TRUE"""
"1954-01-21,1.64,40,27,""TRUE"""
"1954-01-22,0.79,37,32,""TRUE"""
"1954-01-23,0.04,36,32,""TRUE"""
"1954-01-24,0.04,33,29,""TRUE"""
"1954-01-25,0.1,39,30,""TRUE"""
"1954-01-26,0.04,36,30,""TRUE"""
"1954-01-27,0.12,39,30,""TRUE"""
"1954-01-28,0.03,43,33,""TRUE"""
"1954-01-29,0.03,40,28,""TRUE"""
"1954-01-30,0.06,48,37,""TRUE"""
"1954-01-31,0.1,55,41,""TRUE"""
"1954-02-01,0,50,33,""FALSE"""
"1954-02-02,0,41,30,""FALSE"""
"1954-02-03,0,58,28,""FALSE"""
"1954-02-04,0,48,33,""FALSE"""
"1954-02-05,0,51,35,""FALSE"""
"1954-02-06,0,54,31,""FALSE"""
"1954-02-07,0,58,32,""FALSE"""
"1954-02-08,0,46,33,""FALSE"""
"1954-02-09,0,41,35,""FALSE"""
"1954-02-10,0,45,31,""FALSE"""
"1954-02-11,0.45,42,28,""TRUE"""
"1954-02-12,1.23,55,37,""TRUE"""
"1954-02-13,0.2,49,40,""TRUE"""
"1954-02-14,0.03,45,34,""TRUE"""
"1954-02-15,0.05,46,39,""TRUE"""
"1954-02-16,0.06,55,45,""TRUE"""
"1954-02-17,0.33,57,38,""TRUE"""
"1954-02-18,0.22,40,35,""TRUE"""
"1954-02-19,0.63,48,40,""TRUE"""
"1954-02-20,0.31,50,43,""TRUE"""
"1954-02-21,0.57,50,41,""TRUE"""
"1954-02-22,0,50,41,""FALSE"""
"1954-02-23,0.01,53,38,""TRUE"""
"1954-02-24,0.05,48,40,""TRUE"""
"1954-02-25,0.17,46,37,""TRUE"""
"1954-02-26,0,47,34,""FALSE"""
"1954-02-27,0,47,31,""FALSE"""
"1954-02-28,0.07,44,37,""TRUE"""
"1954-03-01,0,46,30,""FALSE"""
"1954-03-02,0,48,35,""FALSE"""
"1954-03-03,0,52,30,""FALSE"""
"1954-03-04,0,58,28,""FALSE"""
"1954-03-05,0,53,30,""FALSE"""
"1954-03-06,0.03,43,32,""TRUE"""
"1954-03-07,0.12,42,29,""TRUE"""
"1954-03-08,0.83,53,39,""TRUE"""
"1954-03-09,0.48,55,36,""TRUE"""
"1954-03-10,0.16,43,32,""TRUE"""
"1954-03-11,0.05,42,29,""TRUE"""
"1954-03-12,0,45,25,""FALSE"""
"1954-03-13,0.04,45,28,""TRUE"""
"1954-03-14,0,47,33,""FALSE"""
"1954-03-15,0.14,55,37,""TRUE"""
"1954-03-16,0.05,48,34,""TRUE"""
"1954-03-17,0,48,32,""FALSE"""
"1954-03-18,0,53,29,""FALSE"""
"1954-03-19,0,59,36,""FALSE"""
"1954-03-20,0,53,34,""FALSE"""
"1954-03-21,0,53,29,""FALSE"""
"1954-03-22,0,57,29,""FALSE"""
"1954-03-23,0,53,28,""FALSE"""
"1954-03-24,0,56,37,""FALSE"""
"1954-03-25,0.02,55,31,""TRUE"""
"1954-03-26,0.07,45,40,""TRUE"""
"1954-03-27,0.08,42,31,""TRUE"""
"1954-03-28,0,43,26,""FALSE"""
"1954-03-29,0,51,24,""FALSE"""
"1954-03-30,0,56,27,""FALSE"""
"1954-03-31,0,49,34,""FALSE"""
"1954-04-01,0.02,46,39,""TRUE"""
"1954-04-02,0.4,49,39,""TRUE"""
"1954-04-03,0.39,56,44,""TRUE"""
"1954-04-04,0.52,56,44,""TRUE"""
"1954-04-05,0.26,53,40,""TRUE"""
"1954-04-06,0.01,48,37,""TRUE"""
"1954-04-07,0,53,38,""FALSE"""
"1954-04-08,0.29,50,38,""TRUE"""
"1954-04-09,0.07,49,35,""TRUE"""
"1954-04-10,0,53,33,""FALSE"""
"1954-04-11,0,70,36,""FALSE"""
"1954-04-12,0.46,53,45,""TRUE"""
"1954-04-13,0,55,40,""FALSE"""
"1954-04-14,0.01,51,36,""TRUE"""
"1954-04-15,0,59,38,""FALSE"""
"1954-04-16,0,67,45,""FALSE"""
"1954-04-17,0,54,43,""FALSE"""
"1954-04-18,0,50,40,""FALSE"""
"1954-04-19,0.04,53,40,""TRUE"""
"1954-04-20,0,55,36,""FALSE"""
"1954-04-21,0,59,36,""FALSE"""
"1954-04-22,0,55,36,""FALSE"""
"1954-04-23,0,58,31,""FALSE"""
"1954-04-24,0,57,34,""FALSE"""
"1954-04-25,0,52,38,""FALSE"""
"1954-04-26,0.1,44,35,""TRUE"""
"1954-04-27,0,51,32,""FALSE"""
"1954-04-28,0,52,32,""FALSE"""
"1954-04-29,0.07,49,35,""TRUE"""
"1954-04-30,0,49,32,""FALSE"""
"1954-05-01,0,59,28,""FALSE"""
"1954-05-02,0.01,65,45,""TRUE"""
"1954-05-03,0,61,46,""FALSE"""
"1954-05-04,0,62,41,""FALSE"""
"1954-05-05,0,59,44,""FALSE"""
"1954-05-06,0,64,39,""FALSE"""
"1954-05-07,0,74,47,""FALSE"""
"1954-05-08,0,71,47,""FALSE"""
"1954-05-09,0,59,48,""FALSE"""
"1954-05-10,0,62,50,""FALSE"""
"1954-05-11,0.47,58,44,""TRUE"""
"1954-05-12,0.02,57,44,""TRUE"""
"1954-05-13,0,60,45,""FALSE"""
"1954-05-14,0,67,42,""FALSE"""
"1954-05-15,0,71,47,""FALSE"""
"1954-05-16,0,71,42,""FALSE"""
"1954-05-17,0,75,46,""FALSE"""
"1954-05-18,0,75,46,""FALSE"""
"1954-05-19,0,66,45,""FALSE"""
"1954-05-20,0.13,62,47,""TRUE"""
"1954-05-21,0,60,46,""FALSE"""
"1954-05-22,0,66,44,""FALSE"""
"1954-05-23,0,70,48,""FALSE"""
"1954-05-24,0.01,62,46,""TRUE"""
"1954-05-25,0.09,61,45,""TRUE"""
"1954-05-26,0.61,53,42,""TRUE"""
"1954-05-27,0,61,41,""FALSE"""
"1954-05-28,0,62,38,""FALSE"""
"1954-05-29,0.08,61,46,""TRUE"""
"1954-05-30,0.16,58,47,""TRUE"""
"1954-05-31,0.31,59,43,""TRUE"""
"1954-06-01,0,62,42,""FALSE"""
"1954-06-02,0,73,44,""FALSE"""
"1954-06-03,0.28,66,48,""TRUE"""
"1954-06-04,0,62,42,""FALSE"""
"1954-06-05,0.16,61,44,""TRUE"""
"1954-06-06,0.02,55,47,""TRUE"""
"1954-06-07,0,61,48,""FALSE"""
"1954-06-08,0,66,46,""FALSE"""
"1954-06-09,0,64,49,""FALSE"""
"1954-06-10,0,67,50,""FALSE"""
"1954-06-11,0,64,51,""FALSE"""
"1954-06-12,0.08,64,50,""TRUE"""
"1954-06-13,0,62,47,""FALSE"""
"1954-06-14,0.18,66,47,""TRUE"""
"1954-06-15,0.37,58,47,""TRUE"""
"1954-06-16,0.04,59,42,""TRUE"""
"1954-06-17,0,60,43,""FALSE"""
"1954-06-18,0,64,43,""FALSE"""
"1954-06-19,0.24,62,52,""TRUE"""
"1954-06-20,0.06,70,52,""TRUE"""
"1954-06-21,0,71,52,""FALSE"""
"1954-06-22,0,66,51,""FALSE"""
"1954-06-23,0,65,50,""FALSE"""
"1954-06-24,0,71,47,""FALSE"""
"1954-06-25,0.01,74,50,""TRUE"""
"1954-06-26,0.02,67,53,""TRUE"""
"1954-06-27,0.14,61,48,""TRUE"""
"1954-06-28,0,67,45,""FALSE"""
"1954-06-29,0,77,50,""FALSE"""
"1954-06-30,0.84,59,53,""TRUE"""
"1954-07-01,0.75,57,49,""TRUE"""
"1954-07-02,0,66,43,""FALSE"""
"1954-07-03,0,70,44,""FALSE"""
"1954-07-04,0,72,50,""FALSE"""
"1954-07-05,0,68,50,""FALSE"""
"1954-07-06,0,80,55,""FALSE"""
"1954-07-07,0.13,65,56,""TRUE"""
"1954-07-08,0.01,68,49,""TRUE"""
"1954-07-09,0.46,62,51,""TRUE"""
"1954-07-10,0.08,63,55,""TRUE"""
"1954-07-11,0,70,53,""FALSE"""
"1954-07-12,0,71,47,""FALSE"""
"1954-07-13,0,75,52,""FALSE"""
"1954-07-14,0,71,52,""FALSE"""
"1954-07-15,0,68,53,""FALSE"""
"1954-07-16,0,69,53,""FALSE"""
"1954-07-17,0,71,55,""FALSE"""
"1954-07-18,0,70,55,""FALSE"""
"1954-07-19,0,65,54,""FALSE"""
"1954-07-20,0.03,62,52,""TRUE"""
"1954-07-21,0,68,52,""FALSE"""
"1954-07-22,0,73,49,""FALSE"""
"1954-07-23,0,71,54,""FALSE"""
"1954-07-24,0,73,48,""FALSE"""
"1954-07-25,0,68,47,""FALSE"""
"1954-07-26,0,68,50,""FALSE"""
"1954-07-27,0,69,53,""FALSE"""
"1954-07-28,0,72,49,""FALSE"""
"1954-07-29,0,76,45,""FALSE"""
"1954-07-30,0,75,49,""FALSE"""
"1954-07-31,0,78,47,""FALSE"""
"1954-08-01,0,80,50,""FALSE"""
"1954-08-02,0.01,64,53,""TRUE"""
"1954-08-03,0.05,66,52,""TRUE"""
"1954-08-04,0,64,53,""FALSE"""
"1954-08-05,0,70,53,""FALSE"""
"1954-08-06,0,74,56,""FALSE"""
"1954-08-07,0,74,49,""FALSE"""
"1954-08-08,0,68,52,""FALSE"""
"1954-08-09,0,70,51,""FALSE"""
"1954-08-10,0,73,46,""FALSE"""
"1954-08-11,0,71,46,""FALSE"""
"1954-08-12,0,69,52,""FALSE"""
"1954-08-13,0,65,52,""FALSE"""
"1954-08-14,0.14,62,55,""TRUE"""
"1954-08-15,0.01,65,56,""TRUE"""
"1954-08-16,0.29,66,55,""TRUE"""
"1954-08-17,0,68,55,""FALSE"""
"1954-08-18,0.37,68,50,""TRUE"""
"1954-08-19,0.1,66,57,""TRUE"""
"1954-08-20,0,67,57,""FALSE"""
"1954-08-21,0,70,54,""FALSE"""
"1954-08-22,0.21,64,57,""TRUE"""
"1954-08-23,0.03,65,49,""TRUE"""
"1954-08-24,0,63,49,""FALSE"""
"1954-08-25,0.23,68,45,""TRUE"""
"1954-08-26,0.06,67,50,""TRUE"""
"1954-08-27,0,70,49,""FALSE"""
"1954-08-28,0,73,57,""FALSE"""
"1954-08-29,0.03,78,57,""TRUE"""
"1954-08-30,0.04,64,57,""TRUE"""
"1954-08-31,0,73,57,""FALSE"""
"1954-09-01,0,71,52,""FALSE"""
"1954-09-02,0,71,49,""FALSE"""
"1954-09-03,0.01,65,54,""TRUE"""
"1954-09-04,0,65,54,""FALSE"""
"1954-09-05,0.01,67,51,""TRUE"""
"1954-09-06,0,71,50,""FALSE"""
"1954-09-07,0.14,70,52,""TRUE"""
"1954-09-08,0.02,71,55,""TRUE"""
"1954-09-09,0,76,51,""FALSE"""
"1954-09-10,0.48,66,54,""TRUE"""
"1954-09-11,0,66,52,""FALSE"""
"1954-09-12,0.17,65,54,""TRUE"""
"1954-09-13,0,68,51,""FALSE"""
"1954-09-14,0.06,62,52,""TRUE"""
"1954-09-15,0.08,64,53,""TRUE"""
"1954-09-16,0.36,61,54,""TRUE"""
"1954-09-17,0.28,58,54,""TRUE"""
"1954-09-18,0.05,62,53,""TRUE"""
"1954-09-19,0,64,52,""FALSE"""
"1954-09-20,0,69,55,""FALSE"""
"1954-09-21,0,68,51,""FALSE"""
"1954-09-22,0,67,55,""FALSE"""
"1954-09-23,0,69,54,""FALSE"""
"1954-09-24,0,70,53,""FALSE"""
"1954-09-25,0,71,55,""FALSE"""
"1954-09-26,0,69,48,""FALSE"""
"1954-09-27,0.02,58,45,""TRUE"""
"1954-09-28,0,60,44,""FALSE"""
"1954-09-29,0,63,37,""FALSE"""
"1954-09-30,0,60,40,""FALSE"""
"1954-10-01,0,62,38,""FALSE"""
"1954-10-02,0.01,59,36,""TRUE"""
"1954-10-03,0,62,44,""FALSE"""
"1954-10-04,0,55,46,""FALSE"""
"1954-10-05,0,58,46,""FALSE"""
"1954-10-06,0,70,48,""FALSE"""
"1954-10-07,0.11,69,54,""TRUE"""
"1954-10-08,0.08,63,53,""TRUE"""
"1954-10-09,0.04,63,49,""TRUE"""
"1954-10-10,0.33,59,52,""TRUE"""
"1954-10-11,0.13,56,47,""TRUE"""
"1954-10-12,0,57,41,""FALSE"""
"1954-10-13,0,55,35,""FALSE"""
"1954-10-14,0,72,45,""FALSE"""
"1954-10-15,0,76,48,""FALSE"""
"1954-10-16,0,69,48,""FALSE"""
"1954-10-17,0.01,63,47,""TRUE"""
"1954-10-18,0,62,43,""FALSE"""
"1954-10-19,0.7,57,44,""TRUE"""
"1954-10-20,0.39,52,44,""TRUE"""
"1954-10-21,0,55,40,""FALSE"""
"1954-10-22,0.09,54,39,""TRUE"""
"1954-10-23,0.02,50,37,""TRUE"""
"1954-10-24,0,50,33,""FALSE"""
"1954-10-25,0,51,31,""FALSE"""
"1954-10-26,0,56,29,""FALSE"""
"1954-10-27,0,57,33,""FALSE"""
"1954-10-28,0,54,33,""FALSE"""
"1954-10-29,0,47,41,""FALSE"""
"1954-10-30,0,54,40,""FALSE"""
"1954-10-31,0,62,42,""FALSE"""
"1954-11-01,0,60,36,""FALSE"""
"1954-11-02,0,52,46,""FALSE"""
"1954-11-03,0,57,47,""FALSE"""
"1954-11-04,0.4,56,45,""TRUE"""
"1954-11-05,0.81,61,50,""TRUE"""
"1954-11-06,0,56,45,""FALSE"""
"1954-11-07,0.09,59,45,""TRUE"""
"1954-11-08,0.38,58,49,""TRUE"""
"1954-11-09,0.08,60,42,""TRUE"""
"1954-11-10,0.05,60,45,""TRUE"""
"1954-11-11,0.29,55,46,""TRUE"""
"1954-11-12,0.02,56,46,""TRUE"""
"1954-11-13,0.53,55,45,""TRUE"""
"1954-11-14,0.27,55,45,""TRUE"""
"1954-11-15,0.33,54,48,""TRUE"""
"1954-11-16,0.31,53,46,""TRUE"""
"1954-11-17,0.98,56,44,""TRUE"""
"1954-11-18,0.87,54,51,""TRUE"""
"1954-11-19,0.55,57,47,""TRUE"""
"1954-11-20,0,55,45,""FALSE"""
"1954-11-21,0,62,45,""FALSE"""
"1954-11-22,0.23,58,47,""TRUE"""
"1954-11-23,0,49,40,""FALSE"""
"1954-11-24,0.26,56,39,""TRUE"""
"1954-11-25,1,54,49,""TRUE"""
"1954-11-26,0.14,52,43,""TRUE"""
"1954-11-27,0,50,35,""FALSE"""
"1954-11-28,0.08,43,33,""TRUE"""
"1954-11-29,0,37,33,""FALSE"""
"1954-11-30,0,41,29,""FALSE"""
"1954-12-01,0,45,33,""FALSE"""
"1954-12-02,0,42,28,""FALSE"""
"1954-12-03,0,47,30,""FALSE"""
"1954-12-04,0.04,53,40,""TRUE"""
"1954-12-05,0.26,55,44,""TRUE"""
"1954-12-06,0.27,46,40,""TRUE"""
"1954-12-07,0,45,37,""FALSE"""
"1954-12-08,0,49,36,""FALSE"""
"1954-12-09,0.48,47,38,""TRUE"""
"1954-12-10,0,46,36,""FALSE"""
"1954-12-11,0,45,34,""FALSE"""
"1954-12-12,1.15,44,39,""TRUE"""
"1954-12-13,0.09,46,39,""TRUE"""
"1954-12-14,0.3,52,40,""TRUE"""
"1954-12-15,0,44,31,""FALSE"""
"1954-12-16,0,43,27,""FALSE"""
"1954-12-17,0,47,30,""FALSE"""
"1954-12-18,0,38,27,""FALSE"""
"1954-12-19,0,41,27,""FALSE"""
"1954-12-20,0,51,38,""FALSE"""
"1954-12-21,0.27,49,45,""TRUE"""
"1954-12-22,0,51,41,""FALSE"""
"1954-12-23,0.71,51,42,""TRUE"""
"1954-12-24,0.32,42,35,""TRUE"""
"1954-12-25,0.08,37,33,""TRUE"""
"1954-12-26,0,37,28,""FALSE"""
"1954-12-27,0.03,38,31,""TRUE"""
"1954-12-28,0.31,45,33,""TRUE"""
"1954-12-29,0.15,44,41,""TRUE"""
"1954-12-30,0.68,50,44,""TRUE"""
"1954-12-31,0.06,46,42,""TRUE"""
"1955-01-01,0.21,44,36,""TRUE"""
"1955-01-02,0.06,39,32,""TRUE"""
"1955-01-03,0,44,29,""FALSE"""
"1955-01-04,0.31,37,28,""TRUE"""
"1955-01-05,0,41,32,""FALSE"""
"1955-01-06,0,40,35,""FALSE"""
"1955-01-07,0,42,34,""FALSE"""
"1955-01-08,0.52,40,35,""TRUE"""
"1955-01-09,0,44,32,""FALSE"""
"1955-01-10,0,39,34,""FALSE"""
"1955-01-11,0,42,35,""FALSE"""
"1955-01-12,0.04,46,40,""TRUE"""
"1955-01-13,0.01,45,37,""TRUE"""
"1955-01-14,0,44,34,""FALSE"""
"1955-01-15,0.32,44,35,""TRUE"""
"1955-01-16,0.31,41,31,""TRUE"""
"1955-01-17,0.08,44,35,""TRUE"""
"1955-01-18,0,50,37,""FALSE"""
"1955-01-19,0,41,27,""FALSE"""
"1955-01-20,0.04,41,36,""TRUE"""
"1955-01-21,0.03,44,30,""TRUE"""
"1955-01-22,0.02,50,38,""TRUE"""
"1955-01-23,0.44,48,45,""TRUE"""
"1955-01-24,0.51,47,40,""TRUE"""
"1955-01-25,0,47,37,""FALSE"""
"1955-01-26,0,47,32,""FALSE"""
"1955-01-27,0,40,33,""FALSE"""
"1955-01-28,0,38,33,""FALSE"""
"1955-01-29,0.04,49,33,""TRUE"""
"1955-01-30,0.02,48,39,""TRUE"""
"1955-01-31,0.39,47,39,""TRUE"""
"1955-02-01,0.01,44,34,""TRUE"""
"1955-02-02,0,43,28,""FALSE"""
"1955-02-03,0,43,29,""FALSE"""
"1955-02-04,0.22,46,38,""TRUE"""
"1955-02-05,0,44,38,""FALSE"""
"1955-02-06,0.19,48,38,""TRUE"""
"1955-02-07,2.58,48,44,""TRUE"""
"1955-02-08,0.14,47,33,""TRUE"""
"1955-02-09,0,41,28,""FALSE"""
"1955-02-10,0,46,27,""FALSE"""
"1955-02-11,0,50,37,""FALSE"""
"1955-02-12,0.2,45,37,""TRUE"""
"1955-02-13,0,51,41,""FALSE"""
"1955-02-14,0.12,48,41,""TRUE"""
"1955-02-15,0,46,33,""FALSE"""
"1955-02-16,0.05,47,29,""TRUE"""
"1955-02-17,0.01,42,27,""TRUE"""
"1955-02-18,0,41,21,""FALSE"""
"1955-02-19,0,41,23,""FALSE"""
"1955-02-20,0,45,25,""FALSE"""
"1955-02-21,0,49,29,""FALSE"""
"1955-02-22,0,46,36,""FALSE"""
"1955-02-23,0.04,45,32,""TRUE"""
"1955-02-24,0.1,41,30,""TRUE"""
"1955-02-25,0.01,41,32,""TRUE"""
"1955-02-26,0.1,36,28,""TRUE"""
"1955-02-27,0,37,27,""FALSE"""
"1955-02-28,0.53,40,33,""TRUE"""
"1955-03-01,0.13,37,33,""TRUE"""
"1955-03-02,0.17,40,29,""TRUE"""
"1955-03-03,0.29,38,22,""TRUE"""
"1955-03-04,0,29,11,""FALSE"""
"1955-03-05,0,37,13,""FALSE"""
"1955-03-06,0,45,29,""FALSE"""
"1955-03-07,0,47,28,""FALSE"""
"1955-03-08,0,46,35,""FALSE"""
"1955-03-09,0.07,52,39,""TRUE"""
"1955-03-10,0.07,49,37,""TRUE"""
"1955-03-11,0.15,44,35,""TRUE"""
"1955-03-12,0.31,44,33,""TRUE"""
"1955-03-13,0.26,44,33,""TRUE"""
"1955-03-14,0,44,32,""FALSE"""
"1955-03-15,0,49,30,""FALSE"""
"1955-03-16,0,43,31,""FALSE"""
"1955-03-17,0,48,27,""FALSE"""
"1955-03-18,0,48,35,""FALSE"""
"1955-03-19,0,47,29,""FALSE"""
"1955-03-20,0,46,26,""FALSE"""
"1955-03-21,0.29,46,37,""TRUE"""
"1955-03-22,0.17,47,37,""TRUE"""
"1955-03-23,0,49,36,""FALSE"""
"1955-03-24,0.01,44,34,""TRUE"""
"1955-03-25,0.13,44,32,""TRUE"""
"1955-03-26,0,54,33,""FALSE"""
"1955-03-27,0,64,41,""FALSE"""
"1955-03-28,0.39,54,42,""TRUE"""
"1955-03-29,0.27,51,38,""TRUE"""
"1955-03-30,0.23,45,39,""TRUE"""
"1955-03-31,0.31,53,41,""TRUE"""
"1955-04-01,0.2,50,37,""TRUE"""
"1955-04-02,0,49,35,""FALSE"""
"1955-04-03,0,50,37,""FALSE"""
"1955-04-04,0,55,32,""FALSE"""
"1955-04-05,0,61,31,""FALSE"""
"1955-04-06,0,70,35,""FALSE"""
"1955-04-07,0.16,62,44,""TRUE"""
"1955-04-08,0.42,53,44,""TRUE"""
"1955-04-09,0.56,55,40,""TRUE"""
"1955-04-10,0.43,50,38,""TRUE"""
"1955-04-11,0.02,48,37,""TRUE"""
"1955-04-12,0.47,49,38,""TRUE"""
"1955-04-13,0.11,46,34,""TRUE"""
"1955-04-14,0.16,47,33,""TRUE"""
"1955-04-15,0.04,47,34,""TRUE"""
"1955-04-16,0.76,49,37,""TRUE"""
"1955-04-17,0.01,53,35,""TRUE"""
"1955-04-18,0,53,36,""FALSE"""
"1955-04-19,0.07,53,37,""TRUE"""
"1955-04-20,0.02,50,39,""TRUE"""
"1955-04-21,0.02,54,37,""TRUE"""
"1955-04-22,0.03,52,39,""TRUE"""
"1955-04-23,0.01,50,36,""TRUE"""
"1955-04-24,0.01,50,32,""TRUE"""
"1955-04-25,0,50,35,""FALSE"""
"1955-04-26,0.14,53,36,""TRUE"""
"1955-04-27,0,48,34,""FALSE"""
"1955-04-28,0,60,31,""FALSE"""
"1955-04-29,0,56,40,""FALSE"""
"1955-04-30,0,62,35,""FALSE"""
"1955-05-01,0,55,39,""FALSE"""
"1955-05-02,0,54,40,""FALSE"""
"1955-05-03,0,57,43,""FALSE"""
"1955-05-04,0,65,38,""FALSE"""
"1955-05-05,0,60,39,""FALSE"""
"1955-05-06,0,62,39,""FALSE"""
"1955-05-07,0.06,63,38,""TRUE"""
"1955-05-08,0.06,58,38,""TRUE"""
"1955-05-09,0,62,38,""FALSE"""
"1955-05-10,0.12,54,47,""TRUE"""
"1955-05-11,0.3,57,46,""TRUE"""
"1955-05-12,0.01,54,40,""TRUE"""
"1955-05-13,0.3,50,39,""TRUE"""
"1955-05-14,0.43,61,39,""TRUE"""
"1955-05-15,0,57,46,""FALSE"""
"1955-05-16,0,56,45,""FALSE"""
"1955-05-17,0,63,50,""FALSE"""
"1955-05-18,0,70,52,""FALSE"""
"1955-05-19,0.05,60,45,""TRUE"""
"1955-05-20,0,59,43,""FALSE"""
"1955-05-21,0,58,42,""FALSE"""
"1955-05-22,0,57,39,""FALSE"""
"1955-05-23,0,60,44,""FALSE"""
"1955-05-24,0,65,45,""FALSE"""
"1955-05-25,0.02,57,47,""TRUE"""
"1955-05-26,0.03,57,43,""TRUE"""
"1955-05-27,0,60,40,""FALSE"""
"1955-05-28,0.03,68,43,""TRUE"""
"1955-05-29,0.01,59,44,""TRUE"""
