Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,highway kpl,city kpl
Volkswagen,Beetle,2016,regular unleaded,170,4,AUTOMATIC,front wheel drive,2,Hatchback,Compact,2dr Hatchback,34,25,873,19595,79.968,58.8
Volkswagen,Beetle,2016,premium unleaded (recommended),210,4,MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,31,23,873,31450,72.912,54.096
Volkswagen,Beetle,2016,premium unleaded (recommended),210,4,MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,31,23,873,31450,72.912,54.096
Volkswagen,Beetle,2016,regular unleaded,170,4,AUTOMATIC,front wheel drive,2,Hatchback,Compact,2dr Hatchback,34,25,873,22450,79.968,58.8
Volkswagen,Beetle,2016,premium unleaded (recommended),210,4,AUTOMATED_MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,31,24,873,32550,72.912,56.448
Volkswagen,Beetle,2016,regular unleaded,170,4,AUTOMATIC,front wheel drive,2,Hatchback,Compact,2dr Hatchback,34,25,873,25975,79.968,58.8
Volkswagen,Beetle,2016,regular unleaded,170,4,AUTOMATIC,front wheel drive,2,Hatchback,Compact,2dr Hatchback,31,24,873,23995,72.912,56.448
Volkswagen,Beetle,2016,premium unleaded (recommended),210,4,AUTOMATED_MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,31,24,873,32550,72.912,56.448
Volkswagen,Beetle,2016,regular unleaded,170,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,34,24,873,21350,79.968,56.448
Volkswagen,Beetle,2016,regular unleaded,170,4,AUTOMATIC,front wheel drive,2,Hatchback,Compact,2dr Hatchback,34,25,873,19795,79.968,58.8
Volkswagen,Beetle,2016,premium unleaded (recommended),210,4,MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,31,23,873,25995,72.912,54.096
Volkswagen,Beetle,2016,regular unleaded,170,4,AUTOMATIC,front wheel drive,2,Hatchback,Compact,2dr Hatchback,31,24,873,23995,72.912,56.448
Volkswagen,Beetle,2017,regular unleaded,170,4,AUTOMATIC,front wheel drive,2,Hatchback,Compact,2dr Hatchback,33,24,873,20475,77.616,56.448
Volkswagen,Beetle,2017,regular unleaded,170,4,AUTOMATIC,front wheel drive,2,Hatchback,Compact,2dr Hatchback,33,24,873,19995,77.616,56.448
Volkswagen,Beetle,2017,regular unleaded,170,4,AUTOMATIC,front wheel drive,2,Hatchback,Compact,2dr Hatchback,31,24,873,23995,72.912,56.448
Volkswagen,Beetle,2017,regular unleaded,170,4,AUTOMATIC,front wheel drive,2,Hatchback,Compact,2dr Hatchback,33,24,873,21890,77.616,56.448
Volkswagen,Beetle,2017,premium unleaded (recommended),210,4,AUTOMATED_MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,29,23,873,32550,68.208,54.096
Volkswagen,Beetle,2017,regular unleaded,170,4,AUTOMATIC,front wheel drive,2,Hatchback,Compact,2dr Hatchback,33,24,873,25975,77.616,56.448
Volkswagen,Beetle,2017,regular unleaded,170,4,AUTOMATIC,front wheel drive,2,Hatchback,Compact,2dr Hatchback,33,24,873,22450,77.616,56.448
Chevrolet,Beretta,1994,regular unleaded,170,4,MANUAL,front wheel drive,2,Performance,Compact,Coupe,27,18,1385,2000,63.504,42.336
Chevrolet,Beretta,1994,regular unleaded,120,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,31,22,1385,2000,72.912,51.744
Chevrolet,Beretta,1995,regular unleaded,120,4,MANUAL,front wheel drive,2,N/A,Midsize,Coupe,33,21,1385,2000,77.616,49.392
Chevrolet,Beretta,1995,regular unleaded,160,6,AUTOMATIC,front wheel drive,2,Performance,Midsize,Coupe,27,18,1385,2000,63.504,42.336
Chevrolet,Beretta,1996,regular unleaded,120,4,MANUAL,front wheel drive,2,N/A,Midsize,Coupe,33,22,1385,2000,77.616,51.744
Chevrolet,Beretta,1996,regular unleaded,155,6,AUTOMATIC,front wheel drive,2,Performance,Midsize,Coupe,27,18,1385,2000,63.504,42.336
Chevrolet,Black Diamond Avalanche,2013,flex-fuel (unleaded/E85),320,8,AUTOMATIC,four wheel drive,4,"Crossover,Flex Fuel",Large,Crew Cab Pickup,21,15,1385,39030,49.392,35.28
Chevrolet,Black Diamond Avalanche,2013,flex-fuel (unleaded/E85),320,8,AUTOMATIC,four wheel drive,4,"Crossover,Flex Fuel",Large,Crew Cab Pickup,21,15,1385,41675,49.392,35.28
Chevrolet,Black Diamond Avalanche,2013,flex-fuel (unleaded/E85),320,8,AUTOMATIC,rear wheel drive,4,"Crossover,Flex Fuel",Large,Crew Cab Pickup,21,15,1385,44580,49.392,35.28
Chevrolet,Black Diamond Avalanche,2013,flex-fuel (unleaded/E85),320,8,AUTOMATIC,rear wheel drive,4,"Crossover,Flex Fuel",Large,Crew Cab Pickup,21,15,1385,38625,49.392,35.28
Chevrolet,Black Diamond Avalanche,2013,flex-fuel (unleaded/E85),320,8,AUTOMATIC,four wheel drive,4,"Crossover,Flex Fuel",Large,Crew Cab Pickup,21,15,1385,47885,49.392,35.28
Chevrolet,Black Diamond Avalanche,2013,flex-fuel (unleaded/E85),320,8,AUTOMATIC,rear wheel drive,4,"Crossover,Flex Fuel",Large,Crew Cab Pickup,21,15,1385,35980,49.392,35.28
Lincoln,Blackwood,2002,premium unleaded (required),300,8,AUTOMATIC,rear wheel drive,4,Luxury,Large,Crew Cab Pickup,15,11,61,51785,35.28,25.872
Chevrolet,Blazer,2003,regular unleaded,190,6,MANUAL,rear wheel drive,2,N/A,Compact,2dr SUV,20,14,1385,20745,47.04,32.928
Chevrolet,Blazer,2003,regular unleaded,190,6,MANUAL,four wheel drive,2,N/A,Compact,2dr SUV,18,13,1385,23745,42.336,30.576
Chevrolet,Blazer,2003,regular unleaded,190,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,21,15,1385,24695,49.392,35.28
Chevrolet,Blazer,2003,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,17,13,1385,26695,39.984,30.576
Chevrolet,Blazer,2003,regular unleaded,190,6,MANUAL,rear wheel drive,2,N/A,Compact,2dr SUV,20,14,1385,22845,47.04,32.928
Chevrolet,Blazer,2004,regular unleaded,190,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,19,14,1385,25230,44.688,32.928
Chevrolet,Blazer,2004,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,17,13,1385,27230,39.984,30.576
Chevrolet,Blazer,2004,regular unleaded,190,6,MANUAL,four wheel drive,2,N/A,Compact,2dr SUV,18,13,1385,24055,42.336,30.576
Chevrolet,Blazer,2004,regular unleaded,190,6,MANUAL,rear wheel drive,2,N/A,Compact,2dr SUV,19,14,1385,23255,44.688,32.928
Chevrolet,Blazer,2004,regular unleaded,190,6,MANUAL,rear wheel drive,2,N/A,Compact,2dr SUV,19,14,1385,21055,44.688,32.928
Chevrolet,Blazer,2005,regular unleaded,190,6,MANUAL,four wheel drive,2,N/A,Compact,2dr SUV,17,13,1385,24305,39.984,30.576
Chevrolet,Blazer,2005,regular unleaded,190,6,MANUAL,rear wheel drive,2,N/A,Compact,2dr SUV,20,14,1385,21305,47.04,32.928
Chevrolet,Blazer,2005,regular unleaded,190,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,20,15,1385,25480,47.04,35.28
Chevrolet,Blazer,2005,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,18,14,1385,27480,42.336,32.928
Chevrolet,Bolt EV,2017,electric,200,,DIRECT_DRIVE,front wheel drive,4,Hatchback,Compact,4dr Hatchback,110,128,1385,40905,258.72,301.056
Chevrolet,Bolt EV,2017,electric,200,,DIRECT_DRIVE,front wheel drive,4,Hatchback,Compact,4dr Hatchback,110,128,1385,36620,258.72,301.056
Pontiac,Bonneville,2003,regular unleaded,205,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,27,17,210,26695,63.504,39.984
Pontiac,Bonneville,2003,regular unleaded,205,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,27,17,210,29670,63.504,39.984
Pontiac,Bonneville,2003,premium unleaded (required),240,6,AUTOMATIC,front wheel drive,4,Performance,Large,Sedan,25,16,210,34020,58.8,37.632
Pontiac,Bonneville,2004,regular unleaded,205,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,27,18,210,27185,63.504,42.336
Pontiac,Bonneville,2004,premium unleaded (required),275,8,AUTOMATIC,front wheel drive,4,Performance,Large,Sedan,22,15,210,35270,51.744,35.28
Pontiac,Bonneville,2004,regular unleaded,205,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,27,18,210,30035,63.504,42.336
Pontiac,Bonneville,2005,premium unleaded (required),275,8,AUTOMATIC,front wheel drive,4,Performance,Large,Sedan,22,15,210,35585,51.744,35.28
Pontiac,Bonneville,2005,regular unleaded,205,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,27,18,210,30350,63.504,42.336
Pontiac,Bonneville,2005,regular unleaded,205,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,27,18,210,27965,63.504,42.336
Kia,Borrego,2009,regular unleaded,337,8,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,22,15,1720,30995,51.744,35.28
Kia,Borrego,2009,regular unleaded,276,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,21,17,1720,27995,49.392,39.984
Kia,Borrego,2009,regular unleaded,276,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,21,16,1720,29995,49.392,37.632
Kia,Borrego,2009,regular unleaded,276,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,21,17,1720,26245,49.392,39.984
Kia,Borrego,2009,regular unleaded,337,8,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,20,15,1720,39995,47.04,35.28
Kia,Borrego,2009,regular unleaded,337,8,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,22,15,1720,37995,51.744,35.28
Kia,Borrego,2009,regular unleaded,337,8,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,20,15,1720,32995,47.04,35.28
Kia,Borrego,2009,regular unleaded,337,8,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,20,15,1720,30995,47.04,35.28
Kia,Borrego,2009,regular unleaded,276,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,21,16,1720,28295,49.392,37.632
Porsche,Boxster,2014,premium unleaded (required),315,6,MANUAL,rear wheel drive,2,"Luxury,High-Performance",Compact,Convertible,28,20,1715,62100,65.856,47.04
Porsche,Boxster,2014,premium unleaded (required),265,6,MANUAL,rear wheel drive,2,"Luxury,High-Performance",Compact,Convertible,30,20,1715,50400,70.56,47.04
Porsche,Boxster,2015,premium unleaded (required),330,6,MANUAL,rear wheel drive,2,"Luxury,High-Performance",Compact,Convertible,26,19,1715,73500,61.152,44.688
Porsche,Boxster,2015,premium unleaded (required),315,6,MANUAL,rear wheel drive,2,"Luxury,High-Performance",Compact,Convertible,28,20,1715,63300,65.856,47.04
Porsche,Boxster,2015,premium unleaded (required),265,6,MANUAL,rear wheel drive,2,"Luxury,High-Performance",Compact,Convertible,30,20,1715,51400,70.56,47.04
Porsche,Boxster,2016,premium unleaded (required),330,6,MANUAL,rear wheel drive,2,"Luxury,High-Performance",Compact,Convertible,26,19,1715,74600,61.152,44.688
Porsche,Boxster,2016,premium unleaded (required),315,6,MANUAL,rear wheel drive,2,"Luxury,High-Performance",Compact,Convertible,28,20,1715,63900,65.856,47.04
Porsche,Boxster,2016,premium unleaded (required),265,6,MANUAL,rear wheel drive,2,"Luxury,High-Performance",Compact,Convertible,30,20,1715,52100,70.56,47.04
Oldsmobile,Bravada,2002,regular unleaded,270,6,AUTOMATIC,all wheel drive,4,N/A,Midsize,4dr SUV,19,14,26,34745,44.688,32.928
Oldsmobile,Bravada,2002,regular unleaded,270,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,20,14,26,32215,47.04,32.928
Oldsmobile,Bravada,2002,regular unleaded,270,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,20,14,26,32660,47.04,32.928
Oldsmobile,Bravada,2003,regular unleaded,275,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,20,14,26,33395,47.04,32.928
Oldsmobile,Bravada,2003,regular unleaded,275,6,AUTOMATIC,all wheel drive,4,N/A,Midsize,4dr SUV,19,13,26,35345,44.688,30.576
Oldsmobile,Bravada,2004,regular unleaded,275,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,19,14,26,33920,44.688,32.928
Oldsmobile,Bravada,2004,regular unleaded,275,6,AUTOMATIC,all wheel drive,4,N/A,Midsize,4dr SUV,19,14,26,35870,44.688,32.928
Plymouth,Breeze,1998,regular unleaded,132,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,33,23,535,2000,77.616,54.096
Plymouth,Breeze,1998,regular unleaded,132,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,33,23,535,2000,77.616,54.096
Plymouth,Breeze,1999,regular unleaded,132,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,33,23,535,2000,77.616,54.096
Plymouth,Breeze,1999,regular unleaded,132,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,33,23,535,2000,77.616,54.096
Plymouth,Breeze,2000,regular unleaded,132,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,34,23,535,2000,79.968,54.096
Ford,Bronco II,1990,regular unleaded,140,6,MANUAL,rear wheel drive,2,N/A,Compact,2dr SUV,20,16,5657,2000,47.04,37.632
Ford,Bronco II,1990,regular unleaded,140,6,MANUAL,rear wheel drive,2,N/A,Compact,2dr SUV,20,16,5657,2000,47.04,37.632
Ford,Bronco II,1990,regular unleaded,140,6,MANUAL,four wheel drive,2,N/A,Compact,2dr SUV,20,15,5657,2000,47.04,35.28
Ford,Bronco II,1990,regular unleaded,140,6,MANUAL,four wheel drive,2,N/A,Compact,2dr SUV,20,15,5657,2000,47.04,35.28
Ford,Bronco II,1990,regular unleaded,140,6,MANUAL,four wheel drive,2,N/A,Compact,2dr SUV,20,15,5657,2000,47.04,35.28
Ford,Bronco II,1990,regular unleaded,140,6,MANUAL,rear wheel drive,2,N/A,Compact,2dr SUV,20,16,5657,2000,47.04,37.632
Ford,Bronco II,1990,regular unleaded,140,6,MANUAL,four wheel drive,2,N/A,Compact,2dr SUV,20,15,5657,2000,47.04,35.28
Ford,Bronco II,1990,regular unleaded,140,6,MANUAL,rear wheel drive,2,N/A,Compact,2dr SUV,20,16,5657,2000,47.04,37.632
Ford,Bronco,1994,regular unleaded,185,8,MANUAL,four wheel drive,2,N/A,Midsize,2dr SUV,16,12,5657,2308,37.632,28.224
Ford,Bronco,1994,regular unleaded,185,8,AUTOMATIC,four wheel drive,2,N/A,Midsize,2dr SUV,17,12,5657,2585,39.984,28.224
Ford,Bronco,1994,regular unleaded,185,8,MANUAL,four wheel drive,2,N/A,Midsize,2dr SUV,16,12,5657,2396,37.632,28.224
Ford,Bronco,1995,regular unleaded,205,8,MANUAL,four wheel drive,2,N/A,Midsize,2dr SUV,16,12,5657,2620,37.632,28.224
Ford,Bronco,1995,regular unleaded,205,8,AUTOMATIC,four wheel drive,2,N/A,Midsize,2dr SUV,17,12,5657,2872,39.984,28.224
Ford,Bronco,1995,regular unleaded,205,8,MANUAL,four wheel drive,2,N/A,Midsize,2dr SUV,16,12,5657,2474,37.632,28.224
Ford,Bronco,1996,regular unleaded,199,8,MANUAL,four wheel drive,2,N/A,Midsize,2dr SUV,16,13,5657,2774,37.632,30.576
Ford,Bronco,1996,regular unleaded,199,8,MANUAL,four wheel drive,2,N/A,Midsize,2dr SUV,16,13,5657,2996,37.632,30.576
Ford,Bronco,1996,regular unleaded,199,8,AUTOMATIC,four wheel drive,2,N/A,Midsize,2dr SUV,16,11,5657,3248,37.632,25.872
Bentley,Brooklands,2009,premium unleaded (required),530,8,AUTOMATIC,rear wheel drive,2,"Exotic,Luxury,High-Performance",Large,Coupe,14,10,520,340990,32.928,23.52
Bentley,Brooklands,2010,premium unleaded (required),530,8,AUTOMATIC,rear wheel drive,2,"Exotic,Luxury,High-Performance",Large,Coupe,15,9,520,340990,35.28,21.168
Cadillac,Brougham,1990,regular unleaded,140,8,AUTOMATIC,rear wheel drive,4,Luxury,Large,Sedan,22,15,1624,2000,51.744,35.28
Cadillac,Brougham,1990,regular unleaded,140,8,AUTOMATIC,rear wheel drive,4,Luxury,Large,Sedan,22,15,1624,2000,51.744,35.28
Cadillac,Brougham,1991,regular unleaded,170,8,AUTOMATIC,rear wheel drive,4,Luxury,Large,Sedan,23,15,1624,2000,54.096,35.28
Cadillac,Brougham,1992,regular unleaded,170,8,AUTOMATIC,rear wheel drive,4,Luxury,Large,Sedan,23,15,1624,2000,54.096,35.28
Subaru,BRZ,2015,premium unleaded (required),200,4,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,30,22,640,29490,70.56,51.744
Subaru,BRZ,2015,premium unleaded (required),200,4,AUTOMATIC,rear wheel drive,2,Performance,Compact,Coupe,34,25,640,28795,79.968,58.8
Subaru,BRZ,2015,premium unleaded (required),200,4,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,30,22,640,25695,70.56,51.744
Subaru,BRZ,2015,premium unleaded (required),200,4,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,30,22,640,27695,70.56,51.744
Subaru,BRZ,2016,premium unleaded (required),200,4,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,30,22,640,27395,70.56,51.744
Subaru,BRZ,2016,premium unleaded (required),200,4,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,30,22,640,27690,70.56,51.744
Subaru,BRZ,2016,premium unleaded (required),200,4,AUTOMATIC,rear wheel drive,2,Performance,Compact,Coupe,34,25,640,28495,79.968,58.8
Subaru,BRZ,2016,premium unleaded (required),200,4,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,30,22,640,25395,70.56,51.744
Subaru,BRZ,2017,premium unleaded (required),200,4,AUTOMATIC,rear wheel drive,2,Performance,Compact,Coupe,33,24,640,28745,77.616,56.448
Subaru,BRZ,2017,premium unleaded (required),205,4,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,29,21,640,29695,68.208,49.392
Subaru,BRZ,2017,premium unleaded (required),205,4,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,29,21,640,25495,68.208,49.392
Subaru,BRZ,2017,premium unleaded (required),205,4,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,29,21,640,27645,68.208,49.392
Mercedes-Benz,C-Class,2015,premium unleaded (required),241,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,31,24,617,40400,72.912,56.448
Mercedes-Benz,C-Class,2015,premium unleaded (required),302,6,AUTOMATIC,all wheel drive,2,"Luxury,Performance",Compact,Coupe,27,19,617,46050,63.504,44.688
Mercedes-Benz,C-Class,2015,premium unleaded (required),241,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,27,19,617,42575,63.504,44.688
Mercedes-Benz,C-Class,2015,premium unleaded (required),451,8,AUTOMATIC,rear wheel drive,2,"Factory Tuner,Luxury,High-Performance",Compact,Coupe,19,13,617,62950,44.688,30.576
Mercedes-Benz,C-Class,2015,premium unleaded (required),241,4,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,34,25,617,38400,79.968,58.8
Mercedes-Benz,C-Class,2015,premium unleaded (required),302,6,AUTOMATIC,rear wheel drive,2,"Luxury,High-Performance",Compact,Coupe,28,20,617,44050,65.856,47.04
Mercedes-Benz,C-Class,2015,premium unleaded (required),241,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,31,24,617,41050,72.912,56.448
Mercedes-Benz,C-Class,2015,premium unleaded (required),329,6,AUTOMATIC,all wheel drive,4,"Luxury,High-Performance",Midsize,Sedan,29,21,617,48590,68.208,49.392
Mercedes-Benz,C-Class,2015,premium unleaded (required),241,4,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,34,25,617,39050,79.968,58.8
Mercedes-Benz,C-Class,2015,premium unleaded (required),503,8,AUTOMATIC,rear wheel drive,4,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,25,18,617,71900,58.8,42.336
Mercedes-Benz,C-Class,2015,premium unleaded (required),241,4,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,34,25,617,40575,79.968,58.8
Mercedes-Benz,C-Class,2015,premium unleaded (required),469,8,AUTOMATIC,rear wheel drive,4,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,25,18,617,63900,58.8,42.336
Mercedes-Benz,C-Class,2015,premium unleaded (required),201,4,AUTOMATIC,rear wheel drive,2,Luxury,Compact,Coupe,31,22,617,39400,72.912,51.744
Mercedes-Benz,C-Class,2016,premium unleaded (required),241,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,31,24,617,43125,72.912,56.448
Mercedes-Benz,C-Class,2016,premium unleaded (required),362,6,AUTOMATIC,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,29,21,617,50800,68.208,49.392
Mercedes-Benz,C-Class,2016,premium unleaded (required),241,4,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,34,25,617,41125,79.968,58.8
Mercedes-Benz,C-Class,2016,premium unleaded (required),241,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,31,24,617,41275,72.912,56.448
Mercedes-Benz,C-Class,2016,premium unleaded (required),503,8,AUTOMATIC,rear wheel drive,4,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,25,18,617,73250,58.8,42.336
Mercedes-Benz,C-Class,2016,premium unleaded (required),469,8,AUTOMATIC,rear wheel drive,4,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,25,18,617,65250,58.8,42.336
Mercedes-Benz,C-Class,2016,premium unleaded (required),241,4,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,34,25,617,38950,79.968,58.8
Mercedes-Benz,C-Class,2016,premium unleaded (required),241,4,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,34,25,617,39275,79.968,58.8
Mercedes-Benz,C-Class,2016,premium unleaded (required),241,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,31,24,617,40950,72.912,56.448
